rat_entrez_id,mouse_entrez_id
116552,18822
298376,67305
316369,17974
100912527,654818
100912527,654818
100912527,654818
100912527,654818
100912527,654818
116647,192167
362083,381353
292531,384534
100359924,100312949
312115,213945
63834,23830
499429,65971
290970,56092
100912405,639025
100912405,671003
100912405,639025
100912405,671003
688335,434396
688335,434396
298478,258306
306582,52123
500623,238037
292534,66078
292534,66078
313574,230718
298512,230726
299279,238393
299279,20715
299279,628900
299279,238393
299279,20715
299279,628900
286893,113848
286893,113847
286893,22297
286893,113846
286893,113845
286893,22296
362856,103136
494248,171191
497229,219033
314616,13496
652926,434769
691014,73708
84396,67821
24806,21333
302192,NA
302192,100041774
302192,NA
302192,100041840
302192,100040870
302192,105245684
302192,278676
302192,NA
302192,100040923
302192,NA
302192,NA
302192,100041012
302192,NA
302192,NA
302192,100041774
302192,NA
302192,100041840
302192,100040870
302192,105245684
302192,278676
302192,NA
302192,100040923
302192,NA
302192,NA
302192,100041012
302192,NA
302192,NA
302192,100041774
302192,NA
302192,100041840
302192,100040870
302192,105245684
302192,278676
302192,NA
302192,100040923
302192,NA
302192,NA
302192,100041012
302192,NA
362515,75691
287151,70083
117240,15203
289810,57316
360514,79560
140898,54324
367909,66684
366803,258931
316526,22420
307498,19290
305812,70713
286986,545909
286986,434110
286986,22305
286986,100042894
286986,100042688
286986,100042891
286986,625580
286986,625605
286986,434117
286986,100042921
406864,114584
405091,258780
405091,258780
405091,258780
362599,27096
140594,27359
362415,101100
405357,258973
108353376,75204
108353376,434935
108353376,108168625
108353376,108168634
108353376,108168635
108353376,108168659
108353376,108168661
108353376,108168663
108353376,108168664
108353376,100861667
108353376,101056308
108353376,NA
108353376,100041284
108353376,100862371
108353376,108168554
108353376,108168629
108353376,100041223
266774,71063
100359968,639025
100359968,671003
288813,258542
362657,17769
404951,258538
404951,404321
404951,258538
404951,404321
404951,258538
404951,404321
404951,258538
404951,404321
405136,258990
314388,68734
302368,213449
366016,227699
362897,67530
497083,319581
361181,99375
302822,209268
289833,73873
680915,17193
79117,11844
108348088,113859
499589,71827
313620,51796
405094,258807
405094,258806
405094,258807
405094,258806
81661,63985
296621,227696
315579,72828
364240,108671
366798,258723
366798,258929
366798,258723
366798,258929
361957,66868
246216,28000
405976,258183
405976,258183
405976,258183
366366,75426
246244,52440
103694000,102323
103694000,102323
641643,77674
100912529,258301
100912529,258301
25106,19733
102552640,104383
378939,224065
310218,12346
300568,258801
54257,14806
24884,22612
304201,213027
685174,72029
498453,21399
367113,214345
685767,208166
100359503,54127
686641,258641
686641,258639
686641,258643
114245,15168
103694601,100862345
103694601,75204
103694601,434935
103694601,108168625
103694601,108168634
103694601,108168635
103694601,108168659
103694601,108168661
103694601,108168663
103694601,108168664
103694601,100861667
103694601,101056308
103694601,NA
103694601,100041284
103694601,100862371
103694601,108168554
103694601,108168629
103694601,100041223
313453,245386
679119,12164
302367,213450
100912604,20810
100912604,20810
294140,170648
294140,258803
360918,56744
310090,13206
499630,329659
315936,245007
303059,380694
361387,30932
309678,216131
306942,214189
362358,77827
295814,258833
108348038,257666
108348038,257664
299737,57764
100912609,654818
100912609,654818
100912609,654818
405975,258472
405975,404312
301235,210982
59085,109900
288064,16646
300525,258882
300525,258744
498538,66854
83686,333329
361089,76273
298377,69893
500359,330440
406011,258622
313482,230590
298514,54170
100911949,381651
362319,75010
306204,286940
302972,245847
89805,11601
689173,399673
689173,207213
689173,NA
314061,71101
363498,12069
63938,58875
302824,258385
690105,654462
298712,67467
294143,258828
294143,258829
294143,258329
308718,18634
50559,26897
310244,67306
500257,71797
100912026,639025
100912026,671003
100912026,639025
100912026,671003
500110,68910
58851,22260
299276,16625
299276,20714
299276,20717
313554,230700
363545,74763
306229,211922
502872,67767
361825,20587
361825,20587
308326,384763
24426,14870
24426,14869
100912450,654818
100912450,654818
100912450,654818
292766,57296
367620,NA
367620,100041774
367620,NA
367620,100041840
367620,100040870
367620,105245684
367620,278676
367620,NA
367620,100040923
367620,NA
367620,NA
367620,100041012
367620,NA
29365,17475
498823,225187
294162,258892
294162,258374
294162,383243
294162,258094
294162,258892
294162,258374
294162,383243
294162,258094
406008,259064
314675,74007
502759,18291
404924,258537
404924,258541
405396,258807
405396,258806
502782,66459
24446,15234
360817,76199
288858,258933
362635,230848
103694883,333669
405146,258821
303070,214112
502128,195236
292531,NA
297584,474145
501903,622744
501903,624421
501903,100862180
501903,102633100
501903,108169097
501903,108168684
501903,108169098
501903,108169100
501903,108169101
25523,19092
300836,235493
298065,269536
404816,259145
404816,258370
315707,12988
80897,80898
170924,239273
316254,210510
499125,68332
83614,229615
313101,269514
366008,78076
294341,64452
83627,241391
364883,12590
298478,258331
298478,258394
502891,435916
302192,NA
302192,545007
302192,100041054
302192,NA
302192,100041076
302192,NA
302192,NA
302192,NA
302192,554327
302192,100041139
302192,100169868
302192,100041177
302192,NA
302192,NA
302192,NA
302192,NA
302192,108168186
302192,NA
302192,673676
302192,NA
302192,100041336
302192,100041306
302192,NA
302192,NA
302192,108978
302192,NA
302192,666765
302192,666750
302192,666329
302192,NA
302192,NA
302192,100041678
302192,NA
302192,666706
302192,102636792
302192,NA
302192,100041735
302192,NA
302192,100041515
302192,NA
302192,NA
302192,100041598
302192,NA
302192,NA
302192,NA
302192,105245675
302192,NA
302192,100041702
302192,622640
302192,100042149
302192,100861615
302192,NA
302192,NA
302192,545007
302192,100041054
302192,NA
302192,100041076
302192,NA
302192,NA
302192,NA
302192,554327
302192,100041139
302192,100169868
302192,100041177
302192,NA
302192,NA
302192,NA
302192,NA
302192,108168186
302192,NA
302192,673676
302192,NA
302192,100041336
302192,100041306
302192,NA
302192,NA
302192,108978
302192,NA
302192,666765
302192,666750
302192,666329
302192,NA
302192,NA
302192,100041678
302192,NA
302192,666706
302192,102636792
302192,NA
302192,100041735
302192,NA
302192,100041515
302192,NA
302192,NA
302192,100041598
302192,NA
302192,NA
302192,NA
302192,105245675
302192,NA
302192,100041702
302192,622640
302192,100042149
302192,100861615
302192,NA
302192,NA
302192,545007
302192,100041054
302192,NA
302192,100041076
302192,NA
302192,NA
302192,NA
302192,554327
302192,100041139
302192,100169868
302192,100041177
302192,NA
302192,NA
302192,NA
302192,NA
302192,108168186
302192,NA
302192,673676
302192,NA
302192,100041336
302192,100041306
302192,NA
302192,NA
302192,108978
302192,NA
302192,666765
302192,666750
302192,666329
302192,NA
302192,NA
302192,100041678
302192,NA
302192,666706
302192,102636792
302192,NA
302192,100041735
302192,NA
302192,100041515
302192,NA
302192,NA
302192,100041598
302192,NA
302192,NA
302192,NA
302192,105245675
302192,NA
302192,100041702
302192,622640
302192,100042149
302192,100861615
302192,NA
360807,208606
367915,319642
25644,12161
298533,76850
302993,20681
64523,21745
100360316,NA
100360316,NA
362581,29871
367072,69632
362591,17764
362591,17764
641623,56519
641623,27358
362317,79264
289664,16826
364656,94066
501181,98363
683470,14451
310787,320181
317370,73447
304603,28194
292814,56330
292814,56330
286986,76229
291736,225283
103690131,66745
103690131,66745
432360,20392
361726,66072
310745,140917
361070,65246
108353376,100040031
108353376,108168570
108353376,108168660
108353376,100039614
108353376,108168580
108353376,108168583
108353376,108168584
108353376,108168585
108353376,108168586
108353376,108168602
108353376,108168603
108353376,108168604
108353376,108168605
108353376,108168606
108353376,108168607
108353376,108168610
108353376,108168611
108353376,108168617
108353376,108168666
108353376,108168667
108353376,108168668
108353376,108168670
108353376,108168642
108353376,NA
108353376,108168658
108353376,NA
108353376,NA
108353376,100041362
108353376,108168660
108353376,108168662
108353376,NA
108353376,108168638
108353376,108168669
108353376,100040160
108353376,NA
108353376,108168578
108353376,100039753
108353376,100861879
108353376,NA
108353376,NA
117088,94191
304431,231769
108350227,258812
108350227,258812
108350227,258812
108350227,258812
108350227,258812
108350227,258812
363219,69028
312640,66087
100910120,258269
300599,258323
300599,258323
287974,239743
299638,50721
297805,242285
287060,665119
500400,242297
299608,216157
252834,242316
301513,58184
310732,242126
304514,21388
290028,66246
102551208,242646
100912032,78294
363251,75570
361131,80720
311821,67512
288774,20847
365494,332397
305373,15354
305373,15354
140694,13429
54278,18227
29292,100862446
29292,14325
685692,14525
298186,69863
641659,258877
102547118,102991
317196,237010
362641,433771
315071,69700
316530,69171
291848,17388
288661,70650
314319,73422
499973,213948
364656,94066
306655,50916
155437,15213
691375,319433
315394,69149
306356,68709
408222,408191
408222,231201
295426,59006
474143,69810
474143,26888
365601,11793
100912536,56291
108348069,217995
108348069,217995
140935,70292
691002,NA
691002,71755
83790,226143
83471,19072
316524,77264
361856,71924
499529,17993
295928,68427
680110,67874
303798,11877
290632,94065
299511,216454
299511,216454
405398,258334
294007,226169
307271,240396
306862,21418
100912564,319160
113970,50791
100909879,320832
100909879,668101
100909879,100038947
100909879,381484
103693189,19243
24831,21834
307404,545260
685767,100047671
309159,16594
305466,215476
306022,319448
298975,20259
64822,21884
64822,NA
619558,66270
619558,66270
309630,81630
100363111,271944
81640,11702
301097,67776
301097,67776
315760,214424
108348124,69499
108348124,69499
65208,65254
292172,14051
100912564,319160
296925,30956
294421,56442
292594,14727
292594,14728
292594,NA
103694079,67048
405066,258463
405066,258462
405066,18307
361328,69226
362477,58175
170895,12626
170895,12626
25608,16846
293754,94063
103694601,100040031
103694601,108168570
103694601,108168660
103694601,100039614
103694601,108168580
103694601,108168583
103694601,108168584
103694601,108168585
103694601,108168586
103694601,108168602
103694601,108168603
103694601,108168604
103694601,108168605
103694601,108168606
103694601,108168607
103694601,108168610
103694601,108168611
103694601,108168617
103694601,108168666
103694601,108168667
103694601,108168668
103694601,108168670
103694601,108168642
103694601,NA
103694601,108168658
103694601,NA
103694601,NA
103694601,100041362
103694601,108168660
103694601,108168662
103694601,NA
103694601,108168638
103694601,108168669
103694601,100040160
103694601,NA
103694601,108168578
103694601,100039753
103694601,100861879
103694601,NA
103694601,NA
499368,NA
405175,258520
319107,503558
405172,258515
294018,226182
311146,70599
298370,66073
311144,16401
103690108,15013
103690108,15015
103690108,110557
103690108,15018
103690108,110558
103690108,15007
24362,14121
29711,12040
360748,19090
25427,13121
311791,67187
366124,271813
156117,12364
363146,67789
361039,101056084
85250,12832
64026,12369
365895,15257
103693222,332427
103693222,332427
100363502,13063
293746,64380
293746,60361
293746,66607
24242,12313
24242,12314
310812,75769
25453,14573
296789,20349
25686,14677
315920,78789
171396,240725
301306,66755
309684,16414
29591,21812
100911107,20706
100911064,258323
100911064,258323
103689964,67048
103689964,67048
103689964,67048
362039,66350
362049,22253
293937,329064
24388,14581
100912564,319161
81512,16840
362402,232237
361104,71918
100363484,73284
56064,20320
103690020,12491
362722,211986
299356,212073
497892,24052
494319,493809
404846,258060
100909885,258269
100909885,258269
100909885,258269
100909885,258269
100909885,258269
299687,67341
405970,258560
405970,258560
361266,27384
405373,258551
29415,14739
307767,333315
689173,NA
689173,399674
689173,NA
689173,399676
689173,668359
689173,100042761
689173,100043188
689173,NA
689173,NA
365627,72852
690206,69380
100360100,209361
100360100,209361
308519,233115
114212,50883
681990,171230
100910575,20901
100362324,218629
103689968,52521
103689968,52521
103689968,52521
103689968,52521
500485,12622
288364,106248
100361931,434325
296651,66998
116641,56048
314988,387609
300584,258812
300584,258812
300584,258812
300584,258812
300584,258812
300584,258812
29151,22226
361384,81489
298066,76299
295027,73173
292139,71653
288913,101966
304050,52793
100912032,78294
300361,66070
25411,12789
65169,12748
65169,12748
404809,258340
404809,NA
404809,258339
100910978,407800
316335,56030
367620,NA
367620,545007
367620,100041054
367620,NA
367620,100041076
367620,NA
367620,NA
367620,NA
367620,554327
367620,100041139
367620,100169868
367620,100041177
367620,NA
367620,NA
367620,NA
367620,NA
367620,108168186
367620,NA
367620,673676
367620,NA
367620,100041336
367620,100041306
367620,NA
367620,NA
367620,108978
367620,NA
367620,666765
367620,666750
367620,666329
367620,NA
367620,NA
367620,100041678
367620,NA
367620,666706
367620,102636792
367620,NA
367620,100041735
367620,NA
367620,100041515
367620,NA
367620,NA
367620,100041598
367620,NA
367620,NA
367620,NA
367620,105245675
367620,NA
367620,100041702
367620,622640
367620,100042149
367620,100861615
367620,NA
100910051,258741
100910051,258741
100910051,258741
100910051,258741
100910051,258741
100910051,258741
501896,100040981
501896,381724
501896,331195
501896,100041115
501896,100041264
501896,666187
298046,258821
25062,14571
405166,258336
500111,243371
286913,258431
286913,258431
286913,258431
286913,258431
100364500,15013
100364500,15015
100364500,110557
100364500,15018
100364500,110558
100364500,15007
298101,373864
140581,12695
300395,NA
300395,NA
300395,NA
444984,13435
405089,258778
307092,83702
313666,22642
503124,665780
503124,245109
503124,NA
499380,13797
361467,210992
100910616,50887
299643,66416
304721,94184
310376,245269
24248,12359
291464,67804
282845,80751
362594,70088
690516,75788
298068,66212
81815,22019
313445,67455
83799,83768
100233177,71640
58949,19204
316153,69083
53982,26466
24471,15507
313061,66185
501896,666203
499300,19265
360563,66874
117514,56338
308134,67564
367620,105242449
367620,100041958
367620,100041964
367620,NA
367620,108168187
367620,NA
367620,NA
367620,NA
367620,100041151
367620,100504200
367620,100042100
367620,102634532
367620,100040545
367620,108168148
367620,666214
367620,100041722
367620,NA
367620,666214
367620,100041722
367620,100038847
367620,100042129
367620,NA
367620,100042149
367620,105245673
367620,NA
367620,100042182
367620,102632113
367620,NA
367620,545013
367620,666233
367620,NA
367620,100040771
367620,NA
367620,101056159
367620,638262
367620,108168152
367620,NA
367620,108168155
367620,NA
367620,100039452
367620,100039441
367620,432825
367620,74954
367620,NA
367620,NA
367620,108168195
367620,NA
367620,666744
361096,22772
303141,192786
24175,11553
100911660,15201
100911660,15201
24159,104112
25450,14400
192646,244701
100364500,14972
100364500,14964
100364500,15006
363134,27966
288778,18813
683381,20467
100912564,319155
79428,269593
404975,259026
287813,387565
287813,140497
304884,30935
100359752,100503964
170821,54138
497815,319504
502348,170460
499677,280411
100911235,66213
406044,258429
406044,257899
29223,11639
315264,78895
315617,214597
114561,56305
288916,102060
367391,17167
404280,68041
65271,107895
103694864,118453
103694864,118453
246273,228775
304361,231803
304361,231803
499445,270711
309451,107338
361505,58804
306255,64652
503124,545913
503124,NA
503124,665902
503124,NA
503124,NA
114117,14704
307092,116852
312706,14791
100911562,75761
100911562,278679
100911562,108956
100911562,666348
100911562,75761
100911562,278679
100911562,108956
100911562,666348
498431,75087
65130,12739
64829,382018
503227,74267
313866,213556
293844,73738
690366,229658
288657,66627
291437,16891
312707,16977
312707,16977
361354,50764
59299,76757
100361891,271457
81734,54003
406161,12268
313658,69116
100362987,57294
304832,214498
686787,258938
686787,258227
686787,258938
686787,258227
29144,12330
89819,231889
305025,209456
304317,231842
362331,232664
691468,235047
295248,22724
192210,78244
100910669,231805
365797,67890
305626,433931
305626,433931
116741,353237
116741,353237
116741,353237
116741,353237
116741,353237
116741,353237
116741,353237
116741,353237
116741,353237
116741,353237
116741,353237
394223,353237
394223,353237
394223,353237
394223,353237
394223,353237
394223,353237
394223,353237
394223,353237
394223,353237
394223,353237
394223,353237
24861,394436
24861,394436
24861,394436
24861,394436
24861,394436
24861,394436
24861,394436
24861,394436
679691,100038941
679691,672125
679691,22300
679691,22314
84685,243725
686505,235040
405298,259103
108348112,14312
312270,243780
291609,65113
690961,76332
361506,232798
80846,15388
363634,216858
252902,235661
100362207,100504183
100362207,100504183
297891,58864
295252,70093
306950,218103
64348,12959
365330,258819
302192,105242449
302192,100041958
302192,100041964
302192,NA
302192,108168187
302192,NA
302192,NA
302192,NA
302192,100041151
302192,100504200
302192,100042100
302192,102634532
302192,100040545
302192,108168148
302192,666214
302192,100041722
302192,NA
302192,666214
302192,100041722
302192,100038847
302192,100042129
302192,NA
302192,100042149
302192,105245673
302192,NA
302192,100042182
302192,102632113
302192,NA
302192,545013
302192,666233
302192,NA
302192,100040771
302192,NA
302192,101056159
302192,638262
302192,108168152
302192,NA
302192,108168155
302192,NA
302192,100039452
302192,100039441
302192,432825
302192,74954
302192,NA
302192,NA
302192,108168195
302192,NA
302192,666744
302192,105242449
302192,100041958
302192,100041964
302192,NA
302192,108168187
302192,NA
302192,NA
302192,NA
302192,100041151
302192,100504200
302192,100042100
302192,102634532
302192,100040545
302192,108168148
302192,666214
302192,100041722
302192,NA
302192,666214
302192,100041722
302192,100038847
302192,100042129
302192,NA
302192,100042149
302192,105245673
302192,NA
302192,100042182
302192,102632113
302192,NA
302192,545013
302192,666233
302192,NA
302192,100040771
302192,NA
302192,101056159
302192,638262
302192,108168152
302192,NA
302192,108168155
302192,NA
302192,100039452
302192,100039441
302192,432825
302192,74954
302192,NA
302192,NA
302192,108168195
302192,NA
302192,666744
302192,105242449
302192,100041958
302192,100041964
302192,NA
302192,108168187
302192,NA
302192,NA
302192,NA
302192,100041151
302192,100504200
302192,100042100
302192,102634532
302192,100040545
302192,108168148
302192,666214
302192,100041722
302192,NA
302192,666214
302192,100041722
302192,100038847
302192,100042129
302192,NA
302192,100042149
302192,105245673
302192,NA
302192,100042182
302192,102632113
302192,NA
302192,545013
302192,666233
302192,NA
302192,100040771
302192,NA
302192,101056159
302192,638262
302192,108168152
302192,NA
302192,108168155
302192,NA
302192,100039452
302192,100039441
302192,432825
302192,74954
302192,NA
302192,NA
302192,108168195
302192,NA
302192,666744
291132,14756
294395,320995
360886,226747
299828,68876
24551,17449
302970,69814
305614,20742
64302,67891
81763,100503670
405384,258136
450226,16666
405921,384732
405921,258776
685612,140709
500112,243374
296741,66587
314586,73451
313138,50793
292168,68279
108348213,27389
296654,227753
497865,67039
310071,71991
499640,213248
303670,320534
117539,16154
295735,258582
24387,14580
366588,71693
314264,77974
300988,21767
310363,106052
310753,269473
362050,229898
300121,140557
25211,17105
25211,17110
287571,70439
364879,66307
364879,66307
367073,60409
79216,14560
366567,231098
498699,100040926
305816,114874
499185,67994
304376,243300
304376,243300
100365935,100038725
363442,72018
294236,14885
293860,192176
364069,15284
686323,22051
306929,19114
499132,243923
791259,23831
681825,22327
362368,110175
286989,72094
303300,74148
299851,216443
362295,56873
316539,13838
300455,73230
311171,241528
502056,218921
83521,56437
100362458,227331
407765,50935
688481,69306
300289,27494
316039,74486
266704,245839
308776,18584
502316,72556
300710,77591
315999,72825
58812,30878
292686,243867
170808,170725
362391,17119
29884,51800
289057,50702
289369,22283
295305,66659
116727,14724
363093,17427
681578,24017
680370,74987
287697,53617
25132,17919
85494,24100
689296,217653
171329,14479
288029,224092
288151,15429
312258,NA
312258,57869
24657,19111
362892,110962
500139,232016
310417,212127
297995,76959
500584,101056073
500584,100041379
500584,NA
500584,626316
500584,433791
500584,100041433
500584,NA
500584,NA
500584,NA
500584,100043034
500584,666532
500584,NA
500584,NA
500584,433804
500584,112422
500584,100043034
500584,100503584
500584,100041677
100911585,16977
100911585,16977
681167,73495
293046,17293
311703,252966
499927,75480
315962,16716
361162,75029
288153,15436
288153,NA
293268,18367
367033,22688
500790,70312
29452,13819
289101,71836
116719,100705
361787,15042
100911140,212392
100911140,212392
361160,68192
293165,20679
308410,20167
29448,19349
311024,16574
170551,330064
102546758,68668
368044,66237
298396,56015
103690996,57808
116564,230103
100360982,19698
498697,100503085
300054,14106
301555,26554
364841,93872
100912408,258719
100912408,258720
100912408,277935
100912408,258719
100912408,258720
100912408,277935
303883,70144
363158,56693
289586,73472
288515,231830
309722,69288
66014,63859
287113,19826
679028,19664
503052,238328
116726,30962
680454,70831
680454,670550
680454,432602
308965,70261
681066,71996
81749,18755
289712,59056
405987,257888
405987,258027
114087,23825
286917,56698
293426,244202
315820,208943
292165,242253
299569,54194
685567,73075
688915,76469
155696,73379
360518,14584
84599,68581
501864,78258
293721,14376
25660,12487
301088,12770
309165,19697
287003,353167
690041,22445
690041,574437
690041,22446
690041,22445
690041,574437
690041,22446
687739,71254
260325,239099
298109,17843
298109,620807
298109,100041658
298109,17841
298109,100048885
298109,100041687
298109,100038948
298109,17840
298109,100039008
298109,100039054
298109,100039028
298109,100861909
298109,100039089
298109,100039150
298109,100039177
298109,100048885
298109,100039116
298109,100039206
298109,100048885
298109,100048884
298109,100861909
298109,17844
298109,100048885
298109,100189605
298109,381530
298109,17842
298109,381531
29409,17136
497899,193286
170912,69865
289596,53419
317314,69317
690303,66441
29502,20516
171072,69083
171072,69083
84468,53374
691254,101056073
691254,100041379
691254,NA
691254,626316
691254,433791
691254,100041433
691254,NA
691254,NA
691254,NA
691254,100043034
691254,666532
691254,NA
691254,NA
691254,433804
691254,112422
691254,100043034
691254,100503584
691254,100041677
307126,70024
406045,NA
687711,67332
498767,70901
84354,72475
291406,329003
29623,22238
29623,112417
29623,100559
29623,22238
29623,112417
29623,100559
29623,22238
29623,112417
29623,100559
498226,212933
171381,73728
680515,70466
291759,13505
292706,69301
100909784,93677
114104,54447
29663,11764
308796,67943
29339,20219
361207,67511
100361585,230259
308565,259277
313200,72479
24419,108072
497895,68067
114903,233187
317051,78772
103694601,NA
103694601,NA
103694601,434960
103694601,100041284
103694601,100862371
103694601,108168629
103694601,100040786
103694601,100861899
103694601,102641037
103694601,108168637
103694601,382131
103694601,100039014
103694601,70009
103694601,100861817
103694601,108168622
103694601,665687
103694601,100039014
103694601,100040187
103694601,108168614
103694601,100041256
103694601,100861743
103694601,100862360
103694601,108168574
103694601,108168596
103694601,100039595
103694601,100040262
103694601,100039014
103694601,100862042
103694601,100042337
103694601,100862075
103694601,100039014
103694601,100862059
103694601,665301
103694601,100040171
103694601,100040714
103694601,70009
103694601,100039574
103694601,100040429
103694601,100042268
103694601,100042475
103694601,100861821
103694601,108168537
103694601,108168538
103694601,108168539
103694601,108168540
103694601,108168541
103694601,108168542
103694601,108168543
103694601,108168544
103694601,108168546
103694601,108168549
103694601,108168550
103694601,108168556
103694601,108168561
103694601,108168562
103694601,108168563
103694601,108168597
103694601,108168620
103694601,108168665
103694601,100042428
103694601,108168609
103694601,108168579
103694601,100040911
103694601,100042013
103694601,108168565
103694601,108168575
85428,104215
286934,171283
296153,192140
365875,69168
300726,110842
29474,23789
304979,140559
291324,13434
300837,235497
102547932,78834
315598,235312
304601,116848
307660,67935
303456,217109
689458,380882
295475,11924
361676,66853
292541,378425
29171,11832
553106,52589
59107,268977
290029,NA
290029,18950
290029,667034
108348152,194854
108348152,194854
311715,277353
291841,234594
314212,208846
100158233,22232
85242,18969
103690023,66330
103690023,66330
641626,246083
498440,59011
680752,72315
25559,20927
302867,73547
691921,544717
317237,331487
291414,67655
691533,232801
361528,73032
287441,75580
246776,70598
296623,108958
103690108,14972
103690108,14964
103690108,15006
314462,328162
314462,328162
100911766,64540
100911766,64540
300900,235527
305177,67870
294094,240633
315160,28075
100196907,56374
257646,319710
306618,234094
26296,21426
316758,16772
294981,24063
289603,27784
100912564,319155
309643,72775
680866,56277
680866,56277
295654,73668
100310876,353165
312132,71900
363441,54405
363441,54405
64312,11804
364031,240873
313873,72722
306934,193385
100361574,17749
102549710,231004
170911,18706
450235,52614
290501,70551
94267,71207
50549,13117
50549,666168
50549,100040843
100910107,384701
100910107,13532
309197,68693
365793,19338
29389,21953
103691556,55994
103691556,55994
681124,66705
360537,216810
54301,108052
293368,258594
25102,110835
306197,68059
171414,56523
25757,12894
314999,68260
117029,12774
362686,12607
100912564,69386
116474,56635
641643,246084
688407,79565
305455,24116
114125,13389
405076,258086
501201,622645
292687,67369
364601,78506
291863,104158
100365450,75656
310626,71913
498547,108670
50555,22239
689077,78634
298109,17843
298109,620807
298109,100041658
298109,17841
298109,100048885
298109,100041687
298109,100038948
298109,17840
298109,100039008
298109,100039054
298109,100039028
298109,100861909
298109,100039089
298109,100039150
298109,100039177
298109,100048885
298109,100039116
298109,100039206
298109,100048885
298109,100048884
298109,100861909
298109,17844
298109,100048885
298109,100189605
298109,381530
298109,17842
298109,381531
298109,17843
298109,620807
298109,100041658
298109,17841
298109,100048885
298109,100041687
298109,100038948
298109,17840
298109,100039008
298109,100039054
298109,100039028
298109,100861909
298109,100039089
298109,100039150
298109,100039177
298109,100048885
298109,100039116
298109,100039206
298109,100048885
298109,100048884
298109,100861909
298109,17844
298109,100048885
298109,100189605
298109,381530
298109,17842
298109,381531
298109,17843
298109,620807
298109,100041658
298109,17841
298109,100048885
298109,100041687
298109,100038948
298109,17840
298109,100039008
298109,100039054
298109,100039028
298109,100861909
298109,100039089
298109,100039150
298109,100039177
298109,100048885
298109,100039116
298109,100039206
298109,100048885
298109,100048884
298109,100861909
298109,17844
298109,100048885
298109,100189605
298109,381530
298109,17842
298109,381531
25581,19181
298189,242509
313409,72685
29716,12289
85264,11307
307562,13511
316035,67213
361813,106504
683713,53897
306734,74386
100912218,414801
103694380,21926
246174,224014
688785,93679
108348114,230603
108348114,230603
500921,320709
116683,13640
54289,50778
313429,230577
103689927,66089
103689927,66089
689670,100038941
689670,672125
689670,22300
689670,22314
297561,19365
315484,319845
63836,60595
24571,17829
64020,64450
311570,668940
102549011,100502723
309434,319594
310661,21427
303073,76884
315287,78541
365962,242259
679886,75608
289590,68095
502334,72431
171159,22770
502086,69479
498189,68955
171525,27015
103689989,18775
103689989,215028
103689989,215029
170587,12974
170587,71832
498604,100037278
24323,13614
293210,259092
302855,19655
361449,67418
311616,228858
309280,18846
287259,18354
287259,258509
100188984,626391
100188984,626391
59108,17189
691379,93697
289104,96875
500693,72873
307540,108013
367295,381270
282634,59038
56082,74498
290284,100041953
290284,100041953
303542,80860
171334,16162
81918,93742
140942,74747
299269,217845
299269,76933
500281,74729
171104,76854
295246,77772
288620,12466
64029,70977
79247,15564
691254,101056073
691254,100041379
691254,NA
691254,626316
691254,433791
691254,100041433
691254,NA
691254,NA
691254,NA
691254,100043034
691254,666532
691254,NA
691254,NA
691254,433804
691254,112422
691254,100043034
691254,100503584
691254,100041677
311726,245867
25485,338367
360777,170741
360777,545812
360777,170741
360777,545812
360838,72585
29130,27204
298500,69780
405906,259116
307850,72544
171411,65963
500034,101148
291182,76205
362294,100763
170901,13638
25341,18383
25673,11747
309338,83410
312312,16205
246136,73744
24505,16333
24835,21926
287451,69309
25075,15551
450230,16670
100359464,233058
360718,64082
303923,56375
25242,11863
406166,81701
290774,13526
287827,276905
309620,547431
25483,17702
688757,623230
116665,68703
680133,54610
305236,NA
361577,68137
302566,54651
303528,16672
117537,228003
689432,66292
81518,17261
295297,27049
310659,53970
288529,118446
303569,51799
100912724,17231
100912724,17231
100912724,17231
100912724,17231
100912724,17231
100912724,17231
313729,74155
364535,234371
29599,320707
680427,21375
24714,19692
308417,19294
25704,16184
25061,12903
364137,21982
690334,387355
316415,213056
100911625,13807
289443,100604
54270,545055
54270,17232
54270,545055
54270,17232
690820,118445
100912564,319157
100912564,326619
291152,319157
291152,326619
366245,100043899
315963,71775
54251,14254
365476,100048534
103692048,381716
103694857,101488143
103694857,15129
103694857,100503605
102556277,213409
363185,74123
100361166,624910
292756,70584
406169,12915
308435,71722
305841,404319
311202,228366
310665,75007
690393,66654
64030,16590
293222,NA
684979,328779
301168,211482
299053,52592
353250,80885
63835,12477
64357,57781
690419,216177
309110,213350
309110,213350
171337,215449
295720,258566
295720,27216
102555083,239546
102555083,239546
680466,71910
363241,55949
297417,14583
289241,258881
308797,80982
24620,19695
362403,67582
296285,99311
288447,231915
59087,53319
366508,18707
305840,75019
305482,74302
296078,214230
306672,210106
304833,20822
296501,107435
680342,100040937
680342,73347
680342,238829
266733,171286
500040,21753
315644,170752
24438,107970
680478,100061
680378,218304
246120,71772
305457,56384
289168,16579
303920,320214
363131,75669
171131,108043
366909,216441
362326,269831
116671,12569
299210,26380
689425,328788
499345,70166
300603,18343
362291,17932
308067,105246
25081,11806
24206,235606
500051,74409
362923,76740
29694,14408
362550,26563
364241,16529
298693,100038882
367074,214523
310506,242083
291434,NA
307486,93893
296207,228715
286986,22306
286986,624512
286986,22311
286986,100042591
286986,100042636
286986,625353
286986,100042653
282822,26946
